player_name,age,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,isallstar
Ike Anigbogu,20,3,0.0,1.0,0.3,-14.3,0.143,0.25,0.267,0.0,0.2,0
Frank Jackson,21,61,8.1,2.2,1.1,-5.0,0.019,0.085,0.178,0.517,0.08,0
Donovan Mitchell,22,77,23.8,4.1,4.2,6.8,0.022,0.093,0.309,0.537,0.209,1
Donte DiVincenzo,22,27,4.9,2.4,1.1,12.6,0.036,0.099,0.145,0.507,0.102,0
Dwayne Bacon,23,43,7.3,2.1,1.1,-2.0,0.01,0.105,0.167,0.57,0.092,0
Dzanan Musa,20,9,2.1,0.6,0.2,10.6,0.019,0.105,0.25,0.415,0.083,0
Edmond Sumner,23,23,2.9,1.0,0.4,-7.8,0.038,0.065,0.157,0.443,0.063,0
Elie Okobo,21,53,5.7,1.8,2.4,-9.9,0.012,0.092,0.168,0.489,0.198,0
Isaac Bonga,19,22,0.9,1.1,0.7,7.0,0.064,0.113,0.151,0.24,0.163,0
Jarred Vanderbilt,20,17,1.4,1.4,0.2,4.5,0.084,0.205,0.179,0.513,0.064,0
Jarrett Allen,21,80,10.9,8.4,1.4,-2.4,0.088,0.208,0.158,0.632,0.076,1
Jawun Evans,22,8,0.8,1.5,1.3,-38.0,0.015,0.172,0.142,0.214,0.238,0
Jayson Tatum,21,79,15.7,6.0,2.1,6.8,0.028,0.157,0.218,0.547,0.098,1
Jerome Robinson,22,33,3.4,1.2,0.6,-3.4,0.009,0.109,0.159,0.491,0.08,0
Jevon Carter,23,39,4.4,1.7,1.8,-6.8,0.023,0.09,0.172,0.432,0.184,0
John Collins,21,61,19.5,9.8,2.0,-1.4,0.112,0.196,0.23,0.627,0.102,0
Jaron Blossomgame,25,27,4.2,3.6,0.5,-6.0,0.055,0.162,0.12,0.51,0.043,0
Jaren Jackson Jr.,19,58,13.8,4.7,1.1,-2.3,0.049,0.132,0.231,0.591,0.074,1
Isaiah Hartenstein,21,28,1.9,1.7,0.5,9.6,0.089,0.118,0.112,0.562,0.1,0
Ivan Rabb,22,49,5.8,4.2,1.1,-6.2,0.097,0.197,0.166,0.586,0.123,0
Jacob Evans,22,30,1.3,0.8,0.8,-5.9,0.029,0.084,0.134,0.374,0.15,0
Jalen Brunson,22,73,9.3,2.3,3.2,-2.8,0.015,0.087,0.186,0.549,0.223,0
Dillon Brooks,23,18,7.5,1.7,0.9,-1.6,0.028,0.076,0.207,0.499,0.079,0
Bam Adebayo,21,82,8.9,7.3,2.2,0.5,0.083,0.221,0.157,0.623,0.146,1
Bruce Brown,22,74,4.3,2.5,1.2,0.7,0.032,0.092,0.113,0.469,0.087,0
Caleb Swanigan,22,21,2.0,3.0,0.5,-16.8,0.081,0.236,0.17,0.377,0.098,0
Zhaire Smith,20,6,6.7,2.2,1.7,7.3,0.028,0.087,0.166,0.533,0.101,0
Aaron Holiday,22,50,5.9,1.3,1.7,7.0,0.008,0.088,0.206,0.518,0.18,0
Alize Johnson,23,14,0.9,1.4,0.1,-1.6,0.051,0.192,0.116,0.333,0.018,0
Anfernee Simons,20,20,3.8,0.7,0.7,-17.6,0.022,0.067,0.24,0.535,0.135,0
Chandler Hutchison,23,44,5.2,4.2,0.8,-5.6,0.033,0.167,0.121,0.507,0.055,0
Davon Reed,24,10,1.2,0.6,0.3,18.7,0.033,0.073,0.104,0.5,0.068,0
De'Aaron Fox,21,81,17.3,3.8,7.3,0.9,0.015,0.095,0.238,0.544,0.322,1
De'Anthony Melton,21,50,5.0,2.7,3.2,-7.9,0.025,0.114,0.147,0.466,0.214,0
Deandre Ayton,20,71,16.3,10.3,1.8,-8.1,0.101,0.24,0.21,0.608,0.094,0
Dennis Smith Jr.,21,53,13.6,2.9,4.8,-5.3,0.02,0.075,0.242,0.502,0.278,0
Derrick White,24,67,9.9,3.7,3.9,4.8,0.022,0.116,0.178,0.555,0.206,0
Devonte' Graham,24,46,4.7,1.4,2.6,-7.3,0.013,0.078,0.166,0.459,0.266,0
Chimezie Metu,22,29,1.8,1.2,0.4,-1.3,0.061,0.179,0.223,0.389,0.14,0
Collin Sexton,20,82,16.7,2.9,3.0,-12.5,0.021,0.072,0.247,0.52,0.154,0
D.J. Wilson,23,48,5.8,4.6,1.1,4.9,0.047,0.174,0.141,0.515,0.08,0
Damyean Dotson,25,73,10.7,3.6,1.8,-8.0,0.016,0.108,0.169,0.526,0.104,0
Semi Ojeleye,24,56,3.3,1.5,0.4,6.0,0.038,0.093,0.137,0.531,0.054,0
Shai Gilgeous-Alexander,20,82,10.8,2.8,3.3,-2.0,0.026,0.078,0.182,0.554,0.179,1
Shake Milton,22,20,4.4,1.8,0.9,-1.1,0.031,0.096,0.147,0.483,0.086,0
Sindarius Thornwell,24,64,1.0,0.7,0.3,-0.8,0.015,0.108,0.105,0.485,0.079,0
Sterling Brown,24,58,6.4,3.2,1.4,0.2,0.026,0.13,0.149,0.563,0.115,0
Svi Mykhailiuk,22,42,3.2,0.9,0.9,-0.5,0.019,0.055,0.157,0.447,0.11,0
TJ Leaf,22,58,3.9,2.2,0.4,3.6,0.077,0.145,0.158,0.572,0.063,0
Ray Spalding,22,14,3.9,3.4,0.4,-6.8,0.091,0.19,0.164,0.516,0.052,0
Robert Williams III,21,32,2.5,2.5,0.2,-5.9,0.086,0.164,0.101,0.703,0.04,0
Rodions Kurucs,21,63,8.5,3.9,0.8,-0.4,0.04,0.131,0.175,0.545,0.057,0
Terrance Ferguson,21,74,6.9,1.9,1.0,3.9,0.015,0.055,0.104,0.566,0.046,0
Vincent Edwards,23,2,1.5,1.0,0.0,-6.1,0.059,0.059,0.111,0.375,0.0,0
Wendell Carter Jr.,20,44,10.3,7.0,1.8,-11.7,0.075,0.198,0.192,0.541,0.118,0
Wes Iwundu,24,68,5.0,2.7,1.1,1.7,0.027,0.108,0.125,0.531,0.08,0
Zach Collins,21,77,6.6,4.2,0.9,0.1,0.078,0.144,0.166,0.562,0.076,0
Tyler Lydon,23,25,0.9,0.7,0.2,-8.3,0.062,0.133,0.097,0.595,0.087,0
Tyler Dorsey,23,48,6.2,2.4,1.2,-2.0,0.036,0.118,0.182,0.509,0.118,0
Thomas Bryant,21,72,10.5,6.3,1.3,-3.6,0.072,0.219,0.17,0.674,0.09,0
Thomas Welsh,23,11,1.6,0.4,0.5,2.3,0.0,0.114,0.153,0.648,0.2,0
Tony Bradley,21,3,5.7,5.0,0.3,-18.9,0.196,0.188,0.2,0.504,0.042,0
Trae Young,20,81,19.1,3.7,8.1,-6.3,0.024,0.091,0.277,0.539,0.39,1
Troy Brown Jr.,19,52,4.8,2.8,1.5,-0.3,0.045,0.149,0.158,0.487,0.147,0
Omari Spellman,21,46,5.9,4.2,1.0,-10.3,0.08,0.144,0.146,0.516,0.085,0
Kevin Huerter,20,75,9.7,3.3,2.9,-2.2,0.027,0.087,0.153,0.533,0.139,0
Kevin Knox II,19,75,12.8,4.5,1.1,-13.6,0.025,0.12,0.219,0.475,0.06,0
Khyri Thomas,23,26,2.3,0.8,0.3,-8.0,0.017,0.082,0.158,0.413,0.067,0
Kostas Antetokounmpo,21,2,1.0,0.5,0.0,17.6,0.0,0.111,0.24,0.21,0.0,0
Kyle Kuzma,23,70,18.7,5.5,2.5,-1.3,0.025,0.127,0.233,0.546,0.113,0
Landry Shamet,22,79,9.1,1.7,1.5,1.7,0.011,0.06,0.145,0.604,0.09,0
Keita Bates-Diop,23,30,5.0,2.8,0.6,-5.1,0.029,0.129,0.14,0.489,0.047,0
Jonah Bolden,23,44,4.7,3.8,0.9,-1.8,0.067,0.173,0.131,0.595,0.085,0
Jonathan Isaac,21,75,9.6,5.5,1.1,1.0,0.048,0.152,0.16,0.537,0.055,0
Jordan Bell,24,68,3.3,2.7,1.1,-5.3,0.068,0.154,0.133,0.531,0.134,0
Josh Hart,24,67,7.8,3.7,1.4,0.4,0.019,0.109,0.13,0.526,0.072,0
Lauri Markkanen,22,52,18.7,9.0,1.4,-5.5,0.043,0.234,0.245,0.553,0.07,1
Josh Jackson,22,79,11.5,4.4,2.3,-9.6,0.032,0.136,0.234,0.487,0.142,0
Justin Jackson,24,81,7.2,2.6,1.2,-0.9,0.025,0.096,0.141,0.561,0.081,0
Justin Patton,22,3,1.7,2.0,1.0,-12.9,0.065,0.174,0.14,0.317,0.25,0
Josh Okogie,20,74,7.7,2.9,1.2,-1.0,0.021,0.098,0.148,0.492,0.068,0
Kadeem Allen,26,19,9.9,2.7,4.0,-4.1,0.019,0.1,0.195,0.574,0.277,0
Lonzo Ball,21,47,9.9,5.3,5.4,-0.7,0.036,0.124,0.167,0.487,0.236,0
Mikal Bridges,22,82,8.3,3.2,2.1,-6.8,0.023,0.085,0.119,0.556,0.097,0
Miles Bridges,21,80,7.5,4.0,1.2,-3.7,0.037,0.148,0.147,0.548,0.081,0
Mitchell Robinson,21,66,7.3,6.4,0.6,-6.2,0.122,0.166,0.119,0.692,0.042,0
Mo Bamba,21,47,6.2,5.0,0.8,-14.9,0.074,0.213,0.174,0.539,0.086,0
Monte Morris,24,82,10.4,2.4,3.6,4.3,0.017,0.078,0.168,0.577,0.221,0
Moritz Wagner,22,43,4.8,2.0,0.6,-9.8,0.035,0.142,0.21,0.533,0.084,0
Lonnie Walker IV,20,17,2.6,1.0,0.5,-24.3,0.0,0.122,0.196,0.446,0.143,0
OG Anunoby,21,67,7.0,2.9,0.7,-1.7,0.04,0.1,0.148,0.544,0.05,0
Melvin Frazier Jr.,22,10,1.5,0.5,0.1,-13.5,0.053,0.045,0.205,0.33,0.032,0
Luka Doncic,20,72,21.2,7.8,6.0,-3.1,0.036,0.198,0.296,0.545,0.317,1
Luke Kennard,23,63,9.7,2.9,1.8,0.3,0.008,0.121,0.179,0.56,0.122,0
Malik Monk,21,73,8.9,1.9,1.6,-2.7,0.012,0.095,0.236,0.518,0.143,0
Marvin Bagley III,20,62,14.9,7.6,1.0,-3.2,0.092,0.18,0.237,0.562,0.06,0
Markelle Fultz,21,19,8.2,3.7,3.1,-0.4,0.056,0.088,0.189,0.452,0.212,0
Jalen McDaniels,22,16,5.6,4.1,0.8,-3.6,0.05,0.172,0.131,0.574,0.069,0
Jalen Brunson,23,57,8.2,2.4,3.3,7.6,0.021,0.1,0.199,0.553,0.265,0
Jacob Evans,23,29,4.4,1.4,1.1,-11.0,0.019,0.077,0.167,0.436,0.12,0
Jarred Vanderbilt,21,11,1.1,0.8,0.2,-23.4,0.065,0.143,0.133,0.676,0.057,0
Jaylen Nowell,20,15,3.8,0.9,1.3,1.2,0.016,0.065,0.165,0.471,0.194,0
Jaxson Hayes,20,64,7.4,4.0,0.9,-1.8,0.085,0.14,0.146,0.689,0.074,0
Jarrett Culver,21,63,9.2,3.4,1.7,-3.3,0.041,0.092,0.187,0.467,0.105,0
Jarrell Brantley,24,9,2.7,2.2,1.2,-17.0,0.019,0.189,0.155,0.416,0.193,0
Jaren Jackson Jr.,20,57,17.4,4.6,1.4,-2.6,0.033,0.12,0.238,0.593,0.073,1
Ja Morant,20,67,17.8,3.9,7.3,-0.6,0.024,0.09,0.256,0.556,0.354,1
Goga Bitadze,20,54,3.2,2.0,0.4,-1.4,0.052,0.146,0.17,0.523,0.066,0
Gary Trent Jr.,21,61,8.9,1.6,1.0,-1.4,0.017,0.052,0.15,0.587,0.064,0
Jerome Robinson,23,63,5.1,2.0,1.4,-1.0,0.012,0.11,0.155,0.476,0.123,0
Grant Williams,21,69,3.4,2.6,1.0,6.3,0.053,0.106,0.112,0.505,0.085,0
Isaiah Roby,22,3,0.0,0.7,0.0,-11.5,0.0,0.167,0.071,0.0,0.0,0
Isaac Bonga,20,66,5.0,3.4,1.2,-0.4,0.052,0.121,0.106,0.608,0.081,0
Ignas Brazdeikis,21,9,1.9,0.6,0.4,-7.1,0.036,0.068,0.218,0.351,0.114,0
Hamidou Diallo,21,46,6.9,3.6,0.8,0.9,0.046,0.124,0.173,0.491,0.06,0
Grayson Allen,24,38,8.7,2.2,1.4,-6.0,0.01,0.103,0.171,0.609,0.104,0
Jevon Carter,24,58,4.9,2.0,1.4,0.7,0.031,0.09,0.127,0.563,0.129,0
Kostas Antetokounmpo,22,5,1.4,0.6,0.4,19.6,0.095,0.05,0.096,0.902,0.1,0
Kevin Porter Jr.,20,50,10.0,3.2,2.2,-11.2,0.018,0.121,0.202,0.535,0.147,0
Kevin Knox II,20,65,6.4,2.8,0.9,-7.3,0.021,0.128,0.172,0.47,0.076,0
Kevin Huerter,21,56,12.2,4.1,3.8,-6.1,0.019,0.106,0.169,0.536,0.171,0
Kevin Hervey,23,10,1.7,1.2,0.5,-28.9,0.012,0.216,0.189,0.315,0.192,0
Keldon Johnson,20,17,9.1,3.4,0.9,11.3,0.033,0.146,0.164,0.711,0.066,0
Keita Bates-Diop,24,44,6.5,2.9,0.7,-10.6,0.03,0.131,0.156,0.539,0.064,0
Khyri Thomas,24,8,2.1,0.1,0.4,-28.7,0.012,0.0,0.149,0.453,0.097,0
Landry Shamet,23,53,9.3,1.9,1.9,4.3,0.004,0.058,0.132,0.58,0.09,0
Kyle Guy,22,3,1.3,0.3,0.3,-45.8,0.0,0.091,0.2,0.4,0.125,0
KZ Okpala,21,5,1.4,1.0,0.2,-31.7,0.038,0.16,0.102,0.595,0.077,0
Jordan Bone,22,10,1.2,0.4,0.8,-2.9,0.0,0.091,0.171,0.3,0.235,0
Jordan Poole,21,57,8.8,2.1,2.4,-8.2,0.007,0.087,0.2,0.454,0.16,0
Justin Wright-Foreman,22,4,4.8,1.3,1.8,-32.5,0.0,0.125,0.225,0.437,0.292,0
Justin James,23,36,2.5,0.9,0.5,-2.4,0.024,0.111,0.181,0.477,0.118,0
Josh Okogie,21,62,8.6,4.3,1.6,-4.7,0.05,0.114,0.148,0.553,0.089,0
Bruno Fernando,21,56,4.3,3.5,0.9,-5.6,0.085,0.179,0.147,0.542,0.101,0
Bruce Brown,23,58,8.9,4.7,4.0,-4.3,0.038,0.131,0.159,0.518,0.208,0
Brandon Clarke,23,58,12.1,5.9,1.4,-0.1,0.067,0.177,0.18,0.663,0.092,0
Cam Reddish,20,58,10.5,3.7,1.5,-6.3,0.021,0.11,0.185,0.5,0.079,0
Cameron Johnson,24,57,8.8,3.3,1.2,1.0,0.037,0.109,0.151,0.586,0.078,0
Chimezie Metu,23,18,3.2,1.8,0.6,-6.7,0.103,0.186,0.218,0.608,0.164,0
Chandler Hutchison,24,28,7.8,3.9,0.9,-11.9,0.032,0.18,0.183,0.521,0.077,0
Carsen Edwards,22,37,3.3,1.3,0.6,-5.5,0.014,0.107,0.171,0.444,0.111,0
Bol Bol,20,7,5.7,2.7,0.9,-9.8,0.057,0.171,0.206,0.617,0.103,0
Coby White,20,65,13.2,3.5,2.7,-4.4,0.015,0.128,0.235,0.506,0.162,0
Alize Johnson,24,17,2.0,2.8,0.4,8.9,0.122,0.241,0.133,0.509,0.075,0
Alen Smailagic,19,14,4.2,1.9,0.9,-3.0,0.077,0.11,0.175,0.61,0.133,0
Admiral Schofield,23,33,3.0,1.4,0.5,-7.1,0.017,0.106,0.118,0.502,0.057,0
Aaron Holiday,23,66,9.5,2.4,3.4,2.2,0.013,0.077,0.182,0.521,0.188,0
Anfernee Simons,21,70,8.3,2.2,1.4,-7.6,0.015,0.08,0.18,0.502,0.098,0
Cody Martin,24,48,5.0,3.3,2.0,-3.2,0.039,0.14,0.131,0.505,0.154,0
Collin Sexton,21,65,20.8,3.1,3.0,-9.2,0.028,0.069,0.264,0.56,0.146,0
Donte DiVincenzo,23,66,9.2,4.8,2.3,12.2,0.041,0.14,0.168,0.557,0.134,0
Dewan Hernandez,23,6,2.3,2.3,0.5,17.2,0.172,0.265,0.257,0.432,0.125,0
Devonte' Graham,25,63,18.2,3.4,7.5,-4.5,0.018,0.078,0.243,0.537,0.345,0
Devon Hall,24,11,1.8,0.6,1.2,3.8,0.019,0.06,0.182,0.298,0.217,0
Eric Paschall,23,60,14.0,4.6,2.1,-10.6,0.047,0.116,0.207,0.571,0.126,0
Elie Okobo,22,55,4.0,1.6,2.1,-3.2,0.022,0.102,0.147,0.516,0.227,0
Dzanan Musa,21,40,4.8,2.2,1.1,-2.5,0.039,0.117,0.193,0.484,0.131,0
Daniel Gafford,21,43,5.1,2.5,0.5,-1.9,0.081,0.092,0.131,0.686,0.051,0
Darius Garland,20,59,12.3,1.9,3.9,-8.7,0.014,0.046,0.201,0.498,0.182,1
Deandre Ayton,21,38,18.2,11.5,1.9,4.0,0.12,0.225,0.231,0.568,0.091,0
De'Anthony Melton,22,60,7.6,3.7,2.9,5.1,0.035,0.137,0.185,0.501,0.196,0
De'Andre Hunter,22,63,12.3,4.5,1.8,-5.5,0.021,0.116,0.173,0.521,0.079,0
Darius Bazley,20,61,5.6,4.0,0.7,-3.2,0.025,0.172,0.146,0.497,0.054,0
Svi Mykhailiuk,23,56,9.0,1.9,1.9,-0.6,0.013,0.071,0.165,0.578,0.12,0
Talen Horton-Tucker,19,6,5.7,1.2,1.0,-9.5,0.022,0.056,0.18,0.535,0.107,0
Terance Mann,23,41,2.4,1.3,1.3,0.1,0.026,0.112,0.123,0.545,0.209,0
Romeo Langford,20,32,2.5,1.3,0.4,8.9,0.038,0.065,0.113,0.434,0.045,0
Rui Hachimura,22,48,13.5,6.1,1.8,-8.2,0.051,0.155,0.189,0.535,0.088,0
Sekou Doumbouya,19,38,6.4,3.1,0.5,-10.8,0.026,0.137,0.164,0.474,0.037,0
Shai Gilgeous-Alexander,21,70,19.0,5.9,3.3,3.5,0.02,0.146,0.235,0.568,0.148,1
Shake Milton,23,40,9.4,2.2,2.6,0.1,0.018,0.093,0.186,0.617,0.182,0
Wendell Carter Jr.,21,43,11.3,9.4,1.2,-0.5,0.102,0.216,0.162,0.59,0.062,0
Zhaire Smith,21,7,1.1,0.3,0.3,-12.3,0.0,0.08,0.165,0.313,0.083,0
Zion Williamson,19,24,22.5,6.3,2.1,5.1,0.092,0.114,0.291,0.616,0.119,1
Lonnie Walker IV,21,61,6.4,2.3,1.1,-0.4,0.023,0.11,0.183,0.507,0.099,0
Trae Young,21,60,29.6,4.3,9.3,-4.9,0.014,0.1,0.339,0.595,0.423,1
Tremont Waters,22,11,3.6,1.1,1.5,8.4,0.0,0.089,0.232,0.381,0.195,0
Ty Jerome,22,31,3.3,1.5,1.4,-13.5,0.019,0.12,0.17,0.425,0.222,0
Tyler Herro,20,55,13.5,4.1,2.2,-1.7,0.011,0.131,0.213,0.55,0.131,0
Troy Brown Jr.,20,69,10.4,5.6,2.6,-5.5,0.04,0.171,0.174,0.524,0.142,0
Matisse Thybulle,23,65,4.7,1.6,1.2,2.4,0.033,0.049,0.108,0.539,0.081,0
Melvin Frazier Jr.,23,19,2.1,0.5,0.2,-15.0,0.014,0.067,0.129,0.559,0.039,0
Mfiondu Kabengele,22,12,3.5,0.9,0.2,0.8,0.017,0.159,0.242,0.614,0.05,0
Michael Porter Jr.,22,55,9.3,4.7,0.8,0.7,0.07,0.214,0.211,0.617,0.074,0
Mikal Bridges,23,73,9.1,4.0,1.8,2.9,0.032,0.107,0.125,0.62,0.086,0
Miles Bridges,22,65,13.0,5.6,1.8,-9.7,0.042,0.138,0.196,0.52,0.092,0
Mitchell Robinson,22,61,9.7,7.0,0.6,-2.9,0.122,0.16,0.129,0.726,0.039,0
Marvin Bagley III,21,13,14.2,7.5,0.8,-12.6,0.082,0.201,0.248,0.512,0.05,0
Miye Oni,22,10,3.5,1.7,0.4,-8.6,0.044,0.121,0.146,0.512,0.051,0
Rodions Kurucs,22,47,4.6,2.9,1.1,-1.4,0.033,0.141,0.142,0.555,0.105,0
Luka Doncic,21,61,28.8,9.4,8.8,5.3,0.036,0.224,0.355,0.585,0.454,1
Luka Samanic,20,3,5.3,3.3,2.0,8.8,0.02,0.167,0.179,0.45,0.182,0
Marial Shayok,24,4,2.8,1.8,0.3,-23.2,0.033,0.194,0.243,0.4,0.053,0
Mo Bamba,22,62,5.4,4.9,0.7,0.5,0.099,0.216,0.163,0.542,0.077,0
P.J. Washington,21,58,12.2,5.4,2.1,-6.3,0.032,0.145,0.184,0.547,0.115,0
Quinndary Weatherspoon,23,11,1.1,0.6,1.0,-13.7,0.011,0.074,0.107,0.336,0.183,0
Robert Williams III,22,29,5.2,4.4,0.9,6.1,0.103,0.209,0.135,0.728,0.099,0
RJ Barrett,20,56,14.3,5.0,2.6,-9.1,0.027,0.134,0.234,0.479,0.127,0
Moritz Wagner,23,45,8.7,4.9,1.2,-4.2,0.063,0.202,0.179,0.638,0.1,0
Nassir Little,20,48,3.6,2.3,0.5,-3.2,0.048,0.12,0.131,0.505,0.05,0
Nickeil Alexander-Walker,21,47,5.7,1.8,1.9,-3.6,0.015,0.122,0.233,0.473,0.212,0
Omari Spellman,22,49,7.6,4.5,1.0,-8.5,0.076,0.155,0.177,0.551,0.086,0
Nicolas Claxton,21,15,4.4,2.9,1.1,-15.6,0.09,0.112,0.144,0.577,0.142,0
Goga Bitadze,21,45,5.1,3.3,0.8,-0.8,0.095,0.148,0.169,0.523,0.087,0
Grant Riller,24,7,2.6,0.1,0.4,-5.4,0.0,0.04,0.22,0.75,0.3,0
Grant Williams,22,63,4.7,2.8,1.0,-1.9,0.04,0.113,0.12,0.546,0.079,0
Ignas Brazdeikis,22,13,7.0,3.5,1.3,-4.3,0.041,0.129,0.171,0.51,0.1,0
Didi Louzada,21,3,2.7,1.0,1.0,-7.3,0.015,0.032,0.114,0.308,0.073,0
Dylan Windler,24,31,5.2,3.5,1.1,-6.5,0.039,0.171,0.14,0.567,0.089,0
Elijah Hughes,23,18,1.7,0.5,0.3,-28.8,0.014,0.119,0.242,0.488,0.158,0
Eric Paschall,24,40,9.5,3.2,1.3,-6.8,0.038,0.138,0.234,0.561,0.125,0
Jarrell Brantley,25,28,2.3,1.0,0.5,-9.1,0.059,0.125,0.182,0.605,0.17,0
Jarrett Culver,22,34,5.3,3.1,0.7,-10.7,0.059,0.132,0.179,0.476,0.079,0
Jaxson Hayes,21,60,7.5,4.3,0.6,-0.9,0.087,0.161,0.156,0.675,0.057,0
Jay Scrubb,20,4,8.8,3.5,0.3,-2.8,0.022,0.14,0.217,0.458,0.015,0
Jaylen Nowell,21,42,9.0,2.3,1.5,-6.6,0.022,0.098,0.206,0.528,0.13,0
Immanuel Quickley,22,64,11.4,2.1,2.0,7.1,0.02,0.086,0.246,0.557,0.164,0
Isaac Okoro,20,67,9.6,3.1,1.9,-8.7,0.031,0.066,0.142,0.514,0.086,0
Isaiah Joe,21,41,3.7,0.9,0.5,1.8,0.014,0.083,0.163,0.533,0.072,0
Isaiah Roby,23,61,8.7,5.6,1.8,-14.1,0.057,0.169,0.171,0.555,0.118,0
Isaiah Stewart,20,68,7.9,6.7,0.9,-2.0,0.105,0.193,0.15,0.597,0.064,0
Ja Morant,21,63,19.1,4.0,7.4,2.6,0.027,0.091,0.267,0.537,0.321,1
James Wiseman,20,39,11.5,5.8,0.7,-8.8,0.063,0.19,0.231,0.552,0.05,0
Jaden McDaniels,20,63,6.8,3.7,1.1,-3.4,0.032,0.118,0.118,0.552,0.064,0
Jahmi'us Ramsey,20,13,3.1,0.8,0.5,2.4,0.019,0.08,0.183,0.498,0.088,0
Jalen Harris,22,13,7.4,1.4,1.3,0.3,0.017,0.091,0.219,0.632,0.153,0
Jalen McDaniels,23,47,7.4,3.6,1.1,-9.4,0.047,0.138,0.169,0.554,0.09,0
Jalen Smith,21,27,2.0,1.4,0.1,-4.4,0.044,0.174,0.161,0.499,0.037,0
Devin Vassell,20,62,5.5,2.8,0.9,-2.4,0.021,0.138,0.138,0.524,0.071,0
Jordan Bone,23,14,4.0,1.7,1.3,-14.3,0.018,0.102,0.121,0.519,0.143,0
Bol Bol,21,32,2.2,0.8,0.2,-24.9,0.0,0.154,0.191,0.534,0.067,0
Brandon Clarke,24,59,10.3,5.6,1.6,0.2,0.064,0.16,0.167,0.56,0.094,0
Bruno Fernando,22,33,1.5,2.4,0.3,-6.0,0.066,0.256,0.133,0.475,0.069,0
CJ Elleby,21,30,2.3,1.1,0.3,-5.3,0.049,0.089,0.16,0.468,0.076,0
Cam Reddish,21,26,11.2,4.0,1.3,-4.0,0.028,0.109,0.183,0.488,0.066,0
Cameron Johnson,25,60,9.6,3.3,1.4,5.7,0.023,0.118,0.164,0.563,0.083,0
Zion Williamson,20,61,27.0,7.2,3.7,2.1,0.081,0.131,0.287,0.649,0.188,1
Aaron Nesmith,21,46,4.7,2.8,0.5,-0.5,0.041,0.146,0.133,0.573,0.047,0
Aleksej Pokusevski,19,45,8.2,4.7,2.2,-16.7,0.025,0.155,0.197,0.43,0.133,0
Alen Smailagic,20,15,1.9,1.1,0.3,-17.6,0.065,0.111,0.165,0.472,0.078,0
Anthony Edwards,19,72,19.3,4.7,2.9,-5.0,0.023,0.121,0.264,0.523,0.142,1
Darius Bazley,21,55,13.7,7.2,1.8,-13.1,0.027,0.193,0.218,0.491,0.091,0
Darius Garland,21,54,17.4,2.4,6.1,-6.6,0.013,0.062,0.245,0.547,0.298,1
De'Andre Hunter,23,23,15.0,4.8,1.9,5.5,0.024,0.125,0.194,0.603,0.098,0
Deividas Sirvydis,21,20,2.1,1.5,0.3,-9.7,0.0,0.225,0.15,0.481,0.062,0
Deni Avdija,20,54,6.3,4.9,1.2,-2.1,0.017,0.181,0.118,0.515,0.064,0
Desmond Bane,23,68,9.2,3.1,1.7,0.4,0.019,0.116,0.155,0.6,0.105,0
Daniel Oturu,21,30,1.8,1.6,0.3,1.8,0.119,0.157,0.174,0.471,0.092,0
Daniel Gafford,22,54,7.0,4.3,0.5,4.1,0.118,0.16,0.161,0.697,0.051,0
Carsen Edwards,23,31,4.0,0.8,0.5,-4.1,0.01,0.084,0.187,0.527,0.075,0
Cassius Stanley,21,24,1.5,0.8,0.0,9.4,0.067,0.11,0.198,0.383,0.017,0
Cassius Winston,23,22,1.9,0.4,0.5,-21.4,0.0,0.087,0.182,0.575,0.222,0
Chuma Okeke,22,45,7.8,4.0,2.2,-7.2,0.033,0.117,0.142,0.511,0.132,0
Coby White,21,69,15.1,4.1,4.8,-2.7,0.013,0.116,0.219,0.54,0.218,0
Cody Martin,25,52,4.0,3.1,1.7,1.0,0.059,0.126,0.123,0.5,0.138,0
Cole Anthony,21,47,12.9,4.7,4.1,-12.8,0.027,0.142,0.235,0.496,0.241,0
Jordan Nwora,22,30,5.7,2.0,0.2,-0.3,0.033,0.162,0.254,0.586,0.04,0
Tremont Waters,23,26,3.8,0.8,2.4,-2.0,0.021,0.062,0.204,0.541,0.38,0
Tre Jones,21,37,2.5,0.6,1.1,-13.8,0.028,0.049,0.159,0.544,0.228,0
Theo Maledon,20,65,10.1,3.2,3.5,-16.5,0.012,0.101,0.188,0.489,0.197,0
Terance Mann,24,67,7.0,3.6,1.6,2.7,0.044,0.14,0.144,0.603,0.114,0
Talen Horton-Tucker,20,65,9.0,2.6,2.8,1.0,0.019,0.104,0.21,0.536,0.209,0
Ty Jerome,23,33,10.7,2.8,3.6,-8.5,0.012,0.1,0.181,0.585,0.229,0
Tyler Bey,23,18,1.0,1.1,0.2,-27.0,0.09,0.177,0.143,0.372,0.063,0
P.J. Washington,22,64,12.9,6.5,2.5,0.6,0.045,0.163,0.191,0.549,0.12,0
Zeke Nnaji,20,42,3.2,1.5,0.2,-10.5,0.034,0.129,0.126,0.615,0.037,0
Xavier Tillman,22,59,6.6,4.3,1.3,2.9,0.065,0.163,0.142,0.605,0.096,0
Vernon Carey Jr.,20,19,2.4,1.4,0.1,-3.2,0.054,0.174,0.178,0.563,0.028,0
Udoka Azubuike,21,15,1.1,0.9,0.0,-54.5,0.063,0.15,0.119,0.597,0.0,0
